customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_total,segment
CUST_2022_00024400,322,3,100317.55,4,3,2,9,Loyal Customers
CUST_2022_00024401,1102,2,113780.07,3,2,2,7,Potential Loyalists
CUST_2022_00024402,1455,1,13823.9,2,1,1,4,At Risk
CUST_2022_00024404,1172,1,54396.97,3,1,1,5,At Risk
CUST_2022_00024405,1150,1,229646.51,3,1,3,7,Potential Loyalists
CUST_2022_00024406,93,1,9226.29,4,1,1,6,Potential Loyalists
CUST_2022_00024407,1418,3,110615.07,2,3,2,7,Potential Loyalists
CUST_2022_00024408,1404,2,216171.7,2,2,3,7,Potential Loyalists
CUST_2022_00024409,998,3,264643.62,3,3,3,9,Loyal Customers
CUST_2022_00024410,1175,3,97330.0,3,3,2,8,Loyal Customers
CUST_2022_00024411,1389,3,104348.68000000001,2,3,2,7,Potential Loyalists
CUST_2022_00024412,1106,2,186277.61,3,2,3,8,Loyal Customers
CUST_2022_00024413,1226,2,183584.34000000003,3,2,3,8,Loyal Customers
CUST_2022_00024414,1219,2,63202.05,3,2,1,6,Potential Loyalists
CUST_2022_00024415,43,4,162933.25,4,4,3,11,Champions
CUST_2022_00024416,912,4,296228.63,3,4,4,11,Champions
CUST_2022_00024417,1292,1,22479.13,2,1,1,4,At Risk
CUST_2022_00024418,223,2,115781.66,4,2,2,8,Loyal Customers
CUST_2022_00024419,1435,1,134295.12,2,1,2,5,At Risk
CUST_2022_00024420,1208,3,634608.59,3,3,4,10,Champions
CUST_2022_00024422,1126,4,193543.58,3,4,3,10,Champions
CUST_2022_00024423,1143,1,178101.79,3,1,3,7,Potential Loyalists
CUST_2022_00024424,366,5,73446.29,4,4,2,10,Champions
CUST_2022_00024425,751,5,446893.11,3,4,4,11,Champions
CUST_2022_00024426,106,3,218501.56,4,3,3,10,Champions
CUST_2022_00024428,788,3,113053.5,3,3,2,8,Loyal Customers
CUST_2022_00024429,1105,2,233926.99000000002,3,2,3,8,Loyal Customers
CUST_2022_00024430,1122,2,71085.26999999999,3,2,2,7,Potential Loyalists
CUST_2022_00024431,1206,3,132083.76,3,3,2,8,Loyal Customers
CUST_2022_00024433,164,3,347327.8,4,3,4,11,Champions
CUST_2022_00024434,1271,2,216734.03999999998,2,2,3,7,Potential Loyalists
CUST_2022_00024435,1457,1,112938.7,2,1,2,5,At Risk
CUST_2022_00024437,1111,3,401432.31,3,3,4,10,Champions
CUST_2022_00024438,1251,3,200729.91,3,3,3,9,Loyal Customers
CUST_2022_00024439,1126,3,179500.96,3,3,3,9,Loyal Customers
CUST_2022_00024441,879,2,371306.25,3,2,4,9,Loyal Customers
CUST_2022_00024442,1213,3,276955.74,3,3,3,9,Loyal Customers
CUST_2022_00024443,734,3,275256.39,3,3,3,9,Loyal Customers
CUST_2022_00024444,1138,2,94978.36,3,2,2,7,Potential Loyalists
CUST_2022_00024445,1111,3,239008.0,3,3,3,9,Loyal Customers
CUST_2022_00024446,1120,2,238208.36,3,2,3,8,Loyal Customers
CUST_2022_00024447,424,4,70881.82,4,4,2,10,Champions
CUST_2022_00024448,535,3,142724.39,4,3,3,10,Champions
CUST_2022_00024449,1140,4,74934.55,3,4,2,9,Loyal Customers
CUST_2022_00024451,1159,2,59662.770000000004,3,2,1,6,Potential Loyalists
CUST_2022_00024452,1242,3,198496.83,3,3,3,9,Loyal Customers
CUST_2022_00024454,1139,4,208298.13,3,4,3,10,Champions
CUST_2022_00024455,1134,1,27619.35,3,1,1,5,At Risk
CUST_2022_00024456,1166,2,58767.18,3,2,1,6,Potential Loyalists
CUST_2022_00024457,1253,3,295380.65,3,3,4,10,Champions
CUST_2022_00024458,919,3,48213.69,3,3,1,7,Potential Loyalists
CUST_2022_00024459,1390,2,90396.91,2,2,2,6,Potential Loyalists
CUST_2022_00024460,1115,2,150154.77000000002,3,2,3,8,Loyal Customers
CUST_2022_00024461,656,2,99811.55,3,2,2,7,Potential Loyalists
CUST_2022_00024462,857,1,111687.36,3,1,2,6,Potential Loyalists
CUST_2022_00024463,141,1,23439.42,4,1,1,6,Potential Loyalists
CUST_2022_00024464,1114,1,24734.91,3,1,1,5,At Risk
CUST_2022_00024465,616,2,192246.63,4,2,3,9,Loyal Customers
CUST_2022_00024466,533,6,155250.47999999998,4,4,3,11,Champions
CUST_2022_00024467,1115,2,178389.09999999998,3,2,3,8,Loyal Customers
CUST_2022_00024468,1368,1,23736.52,2,1,1,4,At Risk
CUST_2022_00024469,1337,2,189333.81,2,2,3,7,Potential Loyalists
CUST_2022_00024470,1137,2,374417.99000000005,3,2,4,9,Loyal Customers
CUST_2022_00024471,1111,1,28406.02,3,1,1,5,At Risk
CUST_2022_00024472,1205,1,30192.48,3,1,1,5,At Risk
CUST_2022_00024473,1444,1,22484.71,2,1,1,4,At Risk
CUST_2022_00024476,1183,1,33849.38,3,1,1,5,At Risk
CUST_2022_00024477,1097,3,188780.74,3,3,3,9,Loyal Customers
CUST_2022_00024478,1234,2,127175.98000000001,3,2,2,7,Potential Loyalists
CUST_2022_00024479,1125,4,130780.55,3,4,2,9,Loyal Customers
CUST_2022_00024480,1148,1,11342.38,3,1,1,5,At Risk
CUST_2022_00024481,1192,1,20898.49,3,1,1,5,At Risk
CUST_2022_00024482,1346,1,68000.77,2,1,2,5,At Risk
CUST_2022_00024483,1150,1,45370.51,3,1,1,5,At Risk
CUST_2022_00024484,1102,1,20244.01,3,1,1,5,At Risk
CUST_2022_00024485,1446,1,163358.98,2,1,3,6,Potential Loyalists
CUST_2022_00024486,1273,2,121372.03,2,2,2,6,Potential Loyalists
CUST_2022_00024487,398,4,115888.03,4,4,2,10,Champions
CUST_2022_00024488,1420,1,36041.12,2,1,1,4,At Risk
CUST_2022_00024490,1216,2,41128.55,3,2,1,6,Potential Loyalists
CUST_2022_00024491,1207,4,477479.23,3,4,4,11,Champions
CUST_2022_00024492,1194,2,106454.55,3,2,2,7,Potential Loyalists
CUST_2022_00024493,1259,5,340615.58999999997,2,4,4,10,Champions
CUST_2022_00024494,438,1,63297.67,4,1,1,6,Potential Loyalists
CUST_2022_00024495,489,7,206031.47,4,4,3,11,Champions
CUST_2022_00024496,1294,2,169164.64,2,2,3,7,Potential Loyalists
CUST_2022_00024497,1115,1,138307.59,3,1,2,6,Potential Loyalists
CUST_2022_00024498,991,3,123195.70999999999,3,3,2,8,Loyal Customers
CUST_2022_00024499,360,3,203523.59,4,3,3,10,Champions
CUST_2022_00024500,1155,1,37254.0,3,1,1,5,At Risk
CUST_2022_00024501,1456,1,32026.67,2,1,1,4,At Risk
CUST_2022_00024502,315,4,473891.97,4,4,4,12,Champions
CUST_2022_00024503,1134,1,79748.73,3,1,2,6,Potential Loyalists
CUST_2022_00024504,1107,1,241983.96,3,1,3,7,Potential Loyalists
CUST_2022_00024506,1316,2,76752.2,2,2,2,6,Potential Loyalists
CUST_2022_00024507,1112,3,200090.91,3,3,3,9,Loyal Customers
CUST_2022_00024508,390,1,20595.68,4,1,1,6,Potential Loyalists
CUST_2022_00024509,1108,2,168372.77000000002,3,2,3,8,Loyal Customers
CUST_2022_00024512,1352,1,46693.17,2,1,1,4,At Risk
CUST_2022_00024513,1315,1,85725.83,2,1,2,5,At Risk
CUST_2022_00024514,349,1,58164.28,4,1,1,6,Potential Loyalists
CUST_2022_00024515,1210,1,26799.75,3,1,1,5,At Risk
CUST_2022_00024516,1215,2,104031.43,3,2,2,7,Potential Loyalists
CUST_2022_00024519,1145,1,19347.38,3,1,1,5,At Risk
CUST_2022_00024520,390,3,132337.72,4,3,2,9,Loyal Customers
CUST_2022_00024521,1317,2,249522.45,2,2,3,7,Potential Loyalists
CUST_2022_00024522,1107,3,85540.45999999999,3,3,2,8,Loyal Customers
CUST_2022_00024524,870,2,861090.39,3,2,4,9,Loyal Customers
CUST_2022_00024526,732,4,173004.73,3,4,3,10,Champions
CUST_2022_00024527,890,6,799820.85,3,4,4,11,Champions
CUST_2022_00024528,1211,3,111630.33,3,3,2,8,Loyal Customers
CUST_2022_00024529,1125,3,45434.85,3,3,1,7,Potential Loyalists
CUST_2022_00024530,1283,2,157985.54,2,2,3,7,Potential Loyalists
CUST_2022_00024531,1204,2,446142.01999999996,3,2,4,9,Loyal Customers
CUST_2022_00024532,1029,4,368992.41,3,4,4,11,Champions
CUST_2022_00024533,1098,2,63495.93,3,2,1,6,Potential Loyalists
CUST_2022_00024534,586,7,121208.84,4,4,2,10,Champions
CUST_2022_00024535,1121,1,21648.58,3,1,1,5,At Risk
CUST_2022_00024537,1168,1,7353.44,3,1,1,5,At Risk
CUST_2022_00024538,1357,1,20642.48,2,1,1,4,At Risk
CUST_2022_00024539,1248,2,429710.70999999996,3,2,4,9,Loyal Customers
CUST_2022_00024540,789,2,20734.61,3,2,1,6,Potential Loyalists
CUST_2022_00024541,450,7,159357.07,4,4,3,11,Champions
CUST_2022_00024543,1137,2,403250.61000000004,3,2,4,9,Loyal Customers
CUST_2022_00024544,207,2,103920.31999999999,4,2,2,8,Loyal Customers
CUST_2022_00024545,231,4,262863.58999999997,4,4,3,11,Champions
CUST_2022_00024546,1101,3,79650.78,3,3,2,8,Loyal Customers
CUST_2022_00024547,89,2,35066.97,4,2,1,7,Potential Loyalists
CUST_2022_00024548,1155,2,94964.13,3,2,2,7,Potential Loyalists
CUST_2022_00024549,1255,1,91404.65,3,1,2,6,Potential Loyalists
CUST_2022_00024550,370,2,37444.06,4,2,1,7,Potential Loyalists
CUST_2022_00024551,1264,2,57400.82,2,2,1,5,At Risk
CUST_2022_00024552,1291,2,33044.18,2,2,1,5,At Risk
CUST_2022_00024554,1200,2,225565.23,3,2,3,8,Loyal Customers
CUST_2022_00024556,1208,1,20231.39,3,1,1,5,At Risk
CUST_2022_00024557,422,4,136534.88,4,4,2,10,Champions
CUST_2022_00024558,1111,1,23064.84,3,1,1,5,At Risk
CUST_2022_00024560,935,2,105309.35,3,2,2,7,Potential Loyalists
CUST_2022_00024561,89,5,147108.9,4,4,3,11,Champions
CUST_2022_00024562,159,2,37753.0,4,2,1,7,Potential Loyalists
CUST_2022_00024563,1131,1,78833.39,3,1,2,6,Potential Loyalists
CUST_2022_00024564,1134,2,29483.7,3,2,1,6,Potential Loyalists
CUST_2022_00024565,549,1,45630.88,4,1,1,6,Potential Loyalists
CUST_2022_00024566,227,3,288543.86,4,3,4,11,Champions
CUST_2022_00024567,1119,2,333194.6,3,2,4,9,Loyal Customers
CUST_2022_00024568,323,7,269473.48,4,4,3,11,Champions
CUST_2022_00024570,1390,2,114425.27,2,2,2,6,Potential Loyalists
CUST_2022_00024571,742,4,114138.51999999999,3,4,2,9,Loyal Customers
CUST_2022_00024572,1233,2,162363.08000000002,3,2,3,8,Loyal Customers
CUST_2022_00024573,1109,2,69045.04000000001,3,2,2,7,Potential Loyalists
CUST_2022_00024574,794,4,83906.83,3,4,2,9,Loyal Customers
CUST_2022_00024575,25,3,117574.66,4,3,2,9,Loyal Customers
CUST_2022_00024576,1270,2,43955.34,2,2,1,5,At Risk
CUST_2022_00024577,1368,1,32950.92,2,1,1,4,At Risk
CUST_2022_00024578,507,5,137165.54,4,4,2,10,Champions
CUST_2022_00024580,1103,2,62906.94,3,2,1,6,Potential Loyalists
CUST_2022_00024581,825,4,221414.23,3,4,3,10,Champions
CUST_2022_00024582,1389,1,35569.1,2,1,1,4,At Risk
CUST_2022_00024584,455,5,179353.84,4,4,3,11,Champions
CUST_2022_00024585,1130,4,256990.72,3,4,3,10,Champions
CUST_2022_00024586,818,5,147026.2,3,4,3,10,Champions
CUST_2022_00024587,1264,1,39191.49,2,1,1,4,At Risk
CUST_2022_00024588,86,6,546554.95,4,4,4,12,Champions
CUST_2022_00024589,1205,2,281878.5,3,2,4,9,Loyal Customers
CUST_2022_00024590,135,2,329698.99,4,2,4,10,Champions
CUST_2022_00024591,369,8,160245.16,4,4,3,11,Champions
CUST_2022_00024592,1200,2,267972.67,3,2,3,8,Loyal Customers
CUST_2022_00024593,1133,3,181785.16,3,3,3,9,Loyal Customers
CUST_2022_00024594,447,4,449664.7,4,4,4,12,Champions
CUST_2022_00024595,1137,5,116239.59,3,4,2,9,Loyal Customers
CUST_2022_00024596,134,3,122352.44,4,3,2,9,Loyal Customers
CUST_2022_00024597,748,4,173281.47999999998,3,4,3,10,Champions
CUST_2022_00024598,418,4,116028.18,4,4,2,10,Champions
CUST_2022_00024599,414,3,151707.44,4,3,3,10,Champions
CUST_2022_00024600,911,2,22816.870000000003,3,2,1,6,Potential Loyalists
CUST_2022_00024601,515,10,568091.71,4,4,4,12,Champions
CUST_2022_00024602,76,6,180926.97,4,4,3,11,Champions
CUST_2022_00024603,907,5,372257.79,3,4,4,11,Champions
CUST_2022_00024605,35,4,319124.56,4,4,4,12,Champions
CUST_2022_00024607,338,3,299689.08999999997,4,3,4,11,Champions
CUST_2022_00024608,1333,2,196369.26,2,2,3,7,Potential Loyalists
CUST_2022_00024610,78,8,270079.06,4,4,3,11,Champions
CUST_2022_00024611,1327,1,61324.8,2,1,1,4,At Risk
CUST_2022_00024612,1113,2,36984.990000000005,3,2,1,6,Potential Loyalists
CUST_2022_00024613,636,2,157633.73,4,2,3,9,Loyal Customers
CUST_2022_00024615,1157,2,102961.65,3,2,2,7,Potential Loyalists
CUST_2022_00024617,1192,1,41373.08,3,1,1,5,At Risk
CUST_2022_00024618,1137,3,83376.56,3,3,2,8,Loyal Customers
CUST_2022_00024619,1323,2,95611.14,2,2,2,6,Potential Loyalists
CUST_2022_00024620,1246,1,32673.68,3,1,1,5,At Risk
CUST_2022_00024621,22,5,113719.39,4,4,2,10,Champions
CUST_2022_00024623,811,4,110205.2,3,4,2,9,Loyal Customers
CUST_2022_00024624,1109,3,96994.75,3,3,2,8,Loyal Customers
CUST_2022_00024625,1178,1,55538.72,3,1,1,5,At Risk
CUST_2022_00024627,1461,1,238990.42,2,1,3,6,Potential Loyalists
CUST_2022_00024628,1161,4,87473.17,3,4,2,9,Loyal Customers
CUST_2022_00024629,12,5,191415.88,4,4,3,11,Champions
CUST_2022_00024630,1130,1,23224.61,3,1,1,5,At Risk
CUST_2022_00024631,843,2,175908.13,3,2,3,8,Loyal Customers
CUST_2022_00024632,1293,1,24173.5,2,1,1,4,At Risk
CUST_2022_00024635,1118,1,35506.3,3,1,1,5,At Risk
CUST_2022_00024636,1205,3,107732.5,3,3,2,8,Loyal Customers
CUST_2022_00024637,970,7,316245.68,3,4,4,11,Champions
CUST_2022_00024638,107,4,60746.72,4,4,1,9,Loyal Customers
CUST_2022_00024639,1173,3,80232.3,3,3,2,8,Loyal Customers
CUST_2022_00024640,1140,5,187077.93,3,4,3,10,Champions
CUST_2022_00024641,1201,1,15382.4,3,1,1,5,At Risk
CUST_2022_00024642,724,2,36043.64,3,2,1,6,Potential Loyalists
CUST_2022_00024643,1104,3,168882.58000000002,3,3,3,9,Loyal Customers
CUST_2022_00024644,1117,3,52618.64,3,3,1,7,Potential Loyalists
CUST_2022_00024645,1367,1,32172.41,2,1,1,4,At Risk
CUST_2022_00024646,1184,2,28364.73,3,2,1,6,Potential Loyalists
CUST_2022_00024647,1300,1,27362.4,2,1,1,4,At Risk
CUST_2022_00024648,176,4,128320.60999999999,4,4,2,10,Champions
CUST_2022_00024649,1114,2,161614.27,3,2,3,8,Loyal Customers
CUST_2022_00024650,1339,2,306322.24,2,2,4,8,Loyal Customers
CUST_2022_00024651,1264,1,14378.0,2,1,1,4,At Risk
CUST_2022_00024653,1173,1,66818.12,3,1,2,6,Potential Loyalists
CUST_2022_00024654,192,4,108699.38,4,4,2,10,Champions
CUST_2022_00024655,1124,1,22028.94,3,1,1,5,At Risk
CUST_2022_00024656,374,2,17988.48,4,2,1,7,Potential Loyalists
CUST_2022_00024657,1143,3,152670.19,3,3,3,9,Loyal Customers
CUST_2022_00024659,1155,3,231692.46,3,3,3,9,Loyal Customers
CUST_2022_00024660,1408,1,39218.99,2,1,1,4,At Risk
CUST_2022_00024661,992,2,100488.07,3,2,2,7,Potential Loyalists
CUST_2022_00024662,1174,1,8271.9,3,1,1,5,At Risk
CUST_2022_00024664,1128,2,65022.33,3,2,2,7,Potential Loyalists
CUST_2022_00024667,1400,1,51582.2,2,1,1,4,At Risk
CUST_2022_00024668,1174,3,147299.97,3,3,3,9,Loyal Customers
CUST_2022_00024669,1147,2,229804.36000000002,3,2,3,8,Loyal Customers
CUST_2022_00024670,1126,2,61912.630000000005,3,2,1,6,Potential Loyalists
CUST_2022_00024671,1181,2,41244.92,3,2,1,6,Potential Loyalists
CUST_2022_00024672,1256,1,30624.15,3,1,1,5,At Risk
CUST_2022_00024673,1298,2,136669.09,2,2,2,6,Potential Loyalists
CUST_2022_00024674,230,3,175603.68,4,3,3,10,Champions
CUST_2022_00024675,1185,4,132424.43,3,4,2,9,Loyal Customers
CUST_2022_00024676,1325,1,28416.75,2,1,1,4,At Risk
CUST_2022_00024677,1314,1,93103.6,2,1,2,5,At Risk
CUST_2022_00024678,1221,3,212369.16,3,3,3,9,Loyal Customers
CUST_2022_00024679,1390,1,100484.38,2,1,2,5,At Risk
CUST_2022_00024680,458,7,774054.09,4,4,4,12,Champions
CUST_2022_00024681,1365,1,26596.71,2,1,1,4,At Risk
CUST_2022_00024682,1102,2,146484.15000000002,3,2,3,8,Loyal Customers
CUST_2022_00024683,1334,1,66647.04,2,1,2,5,At Risk
CUST_2022_00024684,1097,4,381706.07,3,4,4,11,Champions
CUST_2022_00024685,1418,1,7807.22,2,1,1,4,At Risk
CUST_2022_00024686,1112,1,35773.17,3,1,1,5,At Risk
CUST_2022_00024687,1108,1,77546.89,3,1,2,6,Potential Loyalists
CUST_2022_00024688,660,2,188156.65,3,2,3,8,Loyal Customers
CUST_2022_00024689,595,4,203350.52000000002,4,4,3,11,Champions
CUST_2022_00024691,821,3,72819.62,3,3,2,8,Loyal Customers
CUST_2022_00024692,1098,2,261386.63999999998,3,2,3,8,Loyal Customers
CUST_2022_00024693,1153,2,77263.78,3,2,2,7,Potential Loyalists
CUST_2022_00024694,1259,2,169146.69,2,2,3,7,Potential Loyalists
CUST_2022_00024695,108,4,137670.13,4,4,2,10,Champions
CUST_2022_00024697,1240,2,48742.37,3,2,1,6,Potential Loyalists
CUST_2022_00024699,857,7,246248.17,3,4,3,10,Champions
CUST_2022_00024700,602,2,82595.57,4,2,2,8,Loyal Customers
CUST_2022_00024702,1189,1,20230.06,3,1,1,5,At Risk
CUST_2022_00024703,1198,1,47321.33,3,1,1,5,At Risk
CUST_2022_00024704,1370,1,57768.35,2,1,1,4,At Risk
CUST_2022_00024705,78,1,9952.41,4,1,1,6,Potential Loyalists
CUST_2022_00024706,986,3,123217.9,3,3,2,8,Loyal Customers
CUST_2022_00024707,861,2,81368.2,3,2,2,7,Potential Loyalists
CUST_2022_00024708,1182,2,85436.69,3,2,2,7,Potential Loyalists
CUST_2022_00024709,1110,4,309181.36,3,4,4,11,Champions
CUST_2022_00024710,371,6,106250.08,4,4,2,10,Champions
CUST_2022_00024711,1248,3,259970.55000000002,3,3,3,9,Loyal Customers
CUST_2022_00024712,748,4,259151.34,3,4,3,10,Champions
CUST_2022_00024713,1295,2,209320.37,2,2,3,7,Potential Loyalists
CUST_2022_00024714,401,6,260733.58000000002,4,4,3,11,Champions
CUST_2022_00024716,459,3,71852.63,4,3,2,9,Loyal Customers
CUST_2022_00024717,387,7,245743.16,4,4,3,11,Champions
CUST_2022_00024719,775,3,543393.47,3,3,4,10,Champions
CUST_2022_00024720,1260,1,72237.68,2,1,2,5,At Risk
CUST_2022_00024721,1169,2,155094.81,3,2,3,8,Loyal Customers
CUST_2022_00024722,220,4,86853.54,4,4,2,10,Champions
CUST_2022_00024723,72,4,191748.86,4,4,3,11,Champions
CUST_2022_00024724,704,1,19182.63,3,1,1,5,At Risk
CUST_2022_00024725,302,3,84125.07,4,3,2,9,Loyal Customers
CUST_2022_00024726,1162,3,286787.96,3,3,4,10,Champions
CUST_2022_00024727,1097,3,121876.87,3,3,2,8,Loyal Customers
CUST_2022_00024728,1121,1,38123.13,3,1,1,5,At Risk
CUST_2022_00024729,1177,2,74399.57,3,2,2,7,Potential Loyalists
CUST_2022_00024730,494,2,245822.22,4,2,3,9,Loyal Customers
CUST_2022_00024731,1259,1,22874.95,2,1,1,4,At Risk
CUST_2022_00024732,734,4,120252.26999999999,3,4,2,9,Loyal Customers
CUST_2022_00024733,1206,3,179969.53000000003,3,3,3,9,Loyal Customers
CUST_2022_00024734,1442,1,8543.89,2,1,1,4,At Risk
CUST_2022_00024736,1107,2,153535.17,3,2,3,8,Loyal Customers
CUST_2022_00024737,734,7,292674.33999999997,3,4,4,11,Champions
CUST_2022_00024738,1317,1,47697.28,2,1,1,4,At Risk
CUST_2022_00024739,404,2,42158.91,4,2,1,7,Potential Loyalists
CUST_2022_00024740,1142,6,623071.9,3,4,4,11,Champions
CUST_2022_00024741,591,3,122495.38,4,3,2,9,Loyal Customers
CUST_2022_00024742,1165,2,26340.1,3,2,1,6,Potential Loyalists
CUST_2022_00024743,754,5,246041.09999999998,3,4,3,10,Champions
CUST_2022_00024744,1175,1,40745.32,3,1,1,5,At Risk
CUST_2022_00024745,1272,1,137983.53,2,1,2,5,At Risk
CUST_2022_00024746,1098,1,36462.75,3,1,1,5,At Risk
CUST_2022_00024747,1185,1,20017.93,3,1,1,5,At Risk
CUST_2022_00024748,428,2,72013.89,4,2,2,8,Loyal Customers
CUST_2022_00024750,471,6,1343541.69,4,4,4,12,Champions
CUST_2022_00024751,1434,1,54241.08,2,1,1,4,At Risk
CUST_2022_00024752,1144,3,111833.59,3,3,2,8,Loyal Customers
CUST_2022_00024753,1245,2,412317.45,3,2,4,9,Loyal Customers
CUST_2022_00024754,1109,4,411775.41000000003,3,4,4,11,Champions
CUST_2022_00024755,1192,4,63513.19,3,4,1,8,Loyal Customers
CUST_2022_00024756,1177,3,325716.18,3,3,4,10,Champions
CUST_2022_00024757,94,3,89015.84,4,3,2,9,Loyal Customers
CUST_2022_00024758,1208,3,422068.78,3,3,4,10,Champions
CUST_2022_00024759,1404,1,70638.71,2,1,2,5,At Risk
CUST_2022_00024760,581,1,26245.98,4,1,1,6,Potential Loyalists
CUST_2022_00024761,1128,4,165778.04,3,4,3,10,Champions
CUST_2022_00024762,1116,4,380676.08999999997,3,4,4,11,Champions
CUST_2022_00024764,1145,3,232490.99000000002,3,3,3,9,Loyal Customers
CUST_2022_00024765,1384,1,54389.7,2,1,1,4,At Risk
CUST_2022_00024766,1158,2,80241.95,3,2,2,7,Potential Loyalists
CUST_2022_00024767,1140,2,165576.72999999998,3,2,3,8,Loyal Customers
CUST_2022_00024768,1123,3,539346.56,3,3,4,10,Champions
CUST_2022_00024769,90,4,135416.04,4,4,2,10,Champions
CUST_2022_00024770,213,6,282168.1,4,4,4,12,Champions
CUST_2022_00024771,1442,1,18303.48,2,1,1,4,At Risk
CUST_2022_00024772,747,7,503906.29000000004,3,4,4,11,Champions
CUST_2022_00024773,104,7,280854.61,4,4,4,12,Champions
CUST_2022_00024774,474,3,138392.48,4,3,2,9,Loyal Customers
CUST_2022_00024775,1373,1,36450.37,2,1,1,4,At Risk
CUST_2022_00024776,986,3,182076.16,3,3,3,9,Loyal Customers
CUST_2022_00024778,1172,2,137340.54,3,2,2,7,Potential Loyalists
CUST_2022_00024779,402,4,900213.81,4,4,4,12,Champions
CUST_2022_00024780,1442,1,13872.99,2,1,1,4,At Risk
CUST_2022_00024781,1352,2,134683.7,2,2,2,6,Potential Loyalists
CUST_2022_00024782,1368,1,78673.53,2,1,2,5,At Risk
CUST_2022_00024783,630,3,88562.75,4,3,2,9,Loyal Customers
CUST_2022_00024784,65,4,393836.49,4,4,4,12,Champions
CUST_2022_00024785,613,3,232884.15,4,3,3,10,Champions
CUST_2022_00024786,1197,4,120942.75,3,4,2,9,Loyal Customers
CUST_2022_00024787,1133,4,93349.18,3,4,2,9,Loyal Customers
CUST_2022_00024788,548,3,55307.28999999999,4,3,1,8,Loyal Customers
CUST_2022_00024789,1149,1,138464.51,3,1,3,7,Potential Loyalists
CUST_2022_00024790,1414,2,382162.61,2,2,4,8,Loyal Customers
CUST_2022_00024791,1160,3,199252.66999999998,3,3,3,9,Loyal Customers
CUST_2022_00024792,1226,2,127833.29,3,2,2,7,Potential Loyalists
CUST_2022_00024793,1113,3,641352.99,3,3,4,10,Champions
CUST_2022_00024794,1148,4,146841.46,3,4,3,10,Champions
CUST_2022_00024795,1128,2,116762.75,3,2,2,7,Potential Loyalists
CUST_2022_00024797,1226,1,31034.3,3,1,1,5,At Risk
CUST_2022_00024798,368,10,271356.05,4,4,3,11,Champions
CUST_2022_00024799,762,2,221490.32,3,2,3,8,Loyal Customers
CUST_2022_00024800,285,6,221077.56,4,4,3,11,Champions
CUST_2022_00024801,1214,3,166475.21,3,3,3,9,Loyal Customers
CUST_2022_00024802,1326,2,123017.51000000001,2,2,2,6,Potential Loyalists
CUST_2022_00024803,2,6,371597.01,4,4,4,12,Champions
CUST_2022_00024804,58,5,287632.64999999997,4,4,4,12,Champions
CUST_2022_00024805,1199,2,54800.51,3,2,1,6,Potential Loyalists
CUST_2022_00024806,1283,1,34682.77,2,1,1,4,At Risk
CUST_2022_00024807,1193,3,151816.86,3,3,3,9,Loyal Customers
CUST_2022_00024808,1439,1,64000.06,2,1,2,5,At Risk
CUST_2022_00024809,1111,2,322079.81,3,2,4,9,Loyal Customers
CUST_2022_00024810,1153,2,95790.01,3,2,2,7,Potential Loyalists
CUST_2022_00024811,1366,1,125685.15,2,1,2,5,At Risk
CUST_2022_00024813,1146,3,261086.14,3,3,3,9,Loyal Customers
CUST_2022_00024814,1105,4,214220.06,3,4,3,10,Champions
CUST_2022_00024815,1283,1,17650.68,2,1,1,4,At Risk
CUST_2022_00024816,35,4,282114.72000000003,4,4,4,12,Champions
CUST_2022_00024817,40,5,184735.52000000002,4,4,3,11,Champions
CUST_2022_00024818,1206,3,367056.93,3,3,4,10,Champions
CUST_2022_00024819,1352,1,80440.33,2,1,2,5,At Risk
CUST_2022_00024820,934,2,399112.20999999996,3,2,4,9,Loyal Customers
CUST_2022_00024821,209,7,991363.05,4,4,4,12,Champions
CUST_2022_00024822,1159,2,29832.87,3,2,1,6,Potential Loyalists
CUST_2022_00024825,1361,2,461369.06000000006,2,2,4,8,Loyal Customers
CUST_2022_00024827,838,4,89644.67,3,4,2,9,Loyal Customers
CUST_2022_00024829,132,1,27465.15,4,1,1,6,Potential Loyalists
CUST_2022_00024831,1177,3,150863.0,3,3,3,9,Loyal Customers
CUST_2022_00024832,1359,1,195713.81,2,1,3,6,Potential Loyalists
CUST_2022_00024833,712,2,39655.69,3,2,1,6,Potential Loyalists
CUST_2022_00024834,784,4,253457.19,3,4,3,10,Champions
CUST_2022_00024835,1214,5,102100.88,3,4,2,9,Loyal Customers
CUST_2022_00024836,1425,1,88576.32,2,1,2,5,At Risk
CUST_2022_00024837,1100,1,150126.14,3,1,3,7,Potential Loyalists
CUST_2022_00024838,374,4,312936.75,4,4,4,12,Champions
CUST_2022_00024839,1129,3,265018.4,3,3,3,9,Loyal Customers
CUST_2022_00024840,1329,2,96725.91,2,2,2,6,Potential Loyalists
CUST_2022_00024841,1105,2,83241.48999999999,3,2,2,7,Potential Loyalists
CUST_2022_00024843,16,2,256392.47,4,2,3,9,Loyal Customers
CUST_2022_00024844,1097,5,205976.05,3,4,3,10,Champions
CUST_2022_00024845,736,3,116152.51000000001,3,3,2,8,Loyal Customers
CUST_2022_00024846,12,9,1689138.4,4,4,4,12,Champions
CUST_2022_00024847,1104,1,34433.39,3,1,1,5,At Risk
CUST_2022_00024848,163,6,1047165.55,4,4,4,12,Champions
CUST_2022_00024850,1361,1,38544.25,2,1,1,4,At Risk
